Temperature logger

#Date	#Time	#Temperature
2017.04.20	14:01:37,1822	179,436
2017.04.20	14:02:07,1612	179,431
2017.04.20	14:02:37,0752	179,438
2017.04.20	14:03:07,0852	179,435
2017.04.20	14:03:37,0962	179,430
2017.04.20	14:04:07,1222	179,441
2017.04.20	14:04:37,1322	179,436
2017.04.20	14:05:07,1902	179,433
2017.04.20	14:05:37,0892	179,432
2017.04.20	14:06:07,0832	179,436
2017.04.20	14:06:37,1092	179,432
2017.04.20	14:07:07,1202	179,437
2017.04.20	14:07:37,1302	179,437
2017.04.20	14:08:07,1562	179,440
2017.04.20	14:08:37,0712	179,450
2017.04.20	14:09:07,0972	179,444
2017.04.20	14:09:37,1072	179,442
2017.04.20	14:10:07,1182	179,439
2017.04.20	14:10:37,1442	179,431
2017.04.20	14:11:07,1552	179,444
2017.04.20	14:11:37,0852	179,444
2017.04.20	14:12:07,0952	179,442
2017.04.20	14:12:37,1062	179,442
2017.04.20	14:13:07,1322	179,434
2017.04.20	14:13:37,1422	179,429
2017.04.20	14:14:07,1532	179,424
2017.04.20	14:14:37,0832	179,427
2017.04.20	14:15:07,0932	179,422
2017.04.20	14:15:37,1362	179,428
2017.04.20	14:16:07,1302	179,440
2017.04.20	14:16:37,1402	179,432
2017.04.20	14:17:07,1662	179,427
2017.04.20	14:17:37,0812	179,431
2017.04.20	14:18:07,1082	179,439
2017.04.20	14:18:37,1182	179,443
2017.04.20	14:19:07,1602	179,444
2017.04.20	14:19:37,1542	179,452
2017.04.20	14:20:07,1652	179,455
2017.04.20	14:20:37,0952	179,460
2017.04.20	14:21:07,1052	179,459
2017.04.20	14:21:37,1162	179,462
2017.04.20	14:22:07,1422	179,459
2017.04.20	14:22:37,2162	179,454
2017.04.20	14:23:07,1632	179,445
2017.04.20	14:23:37,0932	179,453
2017.04.20	14:24:07,1032	179,459
2017.04.20	14:24:37,1152	179,457
2017.04.20	14:25:07,1242	179,449
2017.04.20	14:25:37,1822	179,442
2017.04.20	14:26:07,2092	179,444
2017.04.20	14:26:37,0912	179,443
2017.04.20	14:27:07,1022	179,454
2017.04.20	14:27:37,0572	179,465
2017.04.20	14:28:07,0351	179,464
2017.04.20	14:28:36,9971	179,463
2017.04.20	14:29:06,9601	179,451
2017.04.20	14:29:36,9700	179,448
2017.04.20	14:30:06,9140	179,454
2017.04.20	14:30:36,8631	179,459
2017.04.20	14:31:06,8410	179,459
2017.04.20	14:31:36,8040	179,458
2017.04.20	14:32:06,7865	179,452
2017.04.20	14:32:36,7785	179,447
2017.04.20	14:33:06,7705	179,449
2017.04.20	14:33:36,7635	179,447
2017.04.20	14:34:06,7715	179,447
2017.04.20	14:34:36,7645	179,455
2017.04.20	14:35:06,7565	179,452
2017.04.20	14:35:36,7644	179,462
2017.04.20	14:36:06,7564	179,476
2017.04.20	14:36:36,7654	179,478
2017.04.20	14:37:06,7593	179,484
2017.04.20	14:37:36,7643	179,476
2017.04.20	14:38:06,8043	179,468
2017.04.20	14:38:36,7883	179,471
2017.04.20	14:39:06,8083	179,467
2017.04.20	14:39:36,7983	179,469
2017.04.20	14:40:06,8173	179,466
2017.04.20	14:40:36,8223	179,468
2017.04.20	14:41:06,8423	179,473
2017.04.20	14:41:36,8463	179,466
2017.04.20	14:42:06,8518	179,467
2017.04.20	14:42:36,8748	179,463
2017.04.20	14:43:06,8818	179,461
2017.04.20	14:43:36,9058	179,465
2017.04.20	14:44:06,9128	179,468
2017.04.20	14:44:36,9198	179,466
2017.04.20	14:45:06,9428	179,462
2017.04.20	14:45:36,9508	179,462
2017.04.20	14:46:06,9738	179,466
2017.04.20	14:46:36,9658	179,468
2017.04.20	14:47:06,9888	179,472
2017.04.20	14:47:36,9958	179,473
2017.04.20	14:48:07,0188	179,471
2017.04.20	14:48:37,0268	179,469
2017.04.20	14:49:07,0338	179,466
2017.04.20	14:49:37,0568	179,465
2017.04.20	14:50:07,0808	179,468
2017.04.20	14:50:37,0718	179,469
2017.04.20	14:51:07,0948	179,473
2017.04.20	14:51:37,1028	179,475
2017.04.20	14:52:07,1258	179,468
2017.04.20	14:52:37,1178	179,458
2017.04.20	14:53:07,1408	179,452
2017.04.20	14:53:37,1478	179,452
2017.04.20	14:54:07,0758	179,457
2017.04.20	14:54:37,0988	179,456
2017.04.20	14:55:07,0898	179,458
2017.04.20	14:55:37,1208	179,467
2017.04.20	14:56:07,1208	179,474
2017.04.20	14:56:37,1438	179,475
2017.04.20	14:57:07,1508	179,470
2017.04.20	14:57:37,1588	179,470
2017.04.20	14:58:07,0858	179,469
2017.04.20	14:58:37,0938	179,466
2017.04.20	14:59:07,1008	179,467
2017.04.20	14:59:37,1238	179,476
2017.04.20	15:00:07,1318	179,477
2017.04.20	15:00:37,1548	179,483
2017.04.20	15:01:07,1618	179,483
2017.04.20	15:01:37,0738	179,482
2017.04.20	15:02:07,0973	179,472
2017.04.20	15:02:37,1073	179,476
2017.04.20	15:03:07,1343	179,472
2017.04.20	15:03:37,1283	179,472
2017.04.20	15:04:07,1553	179,482
2017.04.20	15:04:37,0853	179,487
2017.04.20	15:05:07,0953	179,475
2017.04.20	15:05:37,1063	179,470
2017.04.20	15:06:07,1323	179,472
2017.04.20	15:06:37,1423	179,472
2017.04.20	15:07:07,1523	179,478
2017.04.20	15:07:37,0833	179,481
2017.04.20	15:08:07,0933	179,478
2017.04.20	15:08:37,1193	179,477
2017.04.20	15:09:07,1303	179,475
2017.04.20	15:09:37,1403	179,478
2017.04.20	15:10:07,1513	179,478
2017.04.20	15:10:37,0813	179,477
2017.04.20	15:11:07,1073	179,484
2017.04.20	15:11:37,1073	179,488
2017.04.20	15:12:07,1343	179,490
2017.04.20	15:12:37,1383	179,484
2017.04.20	15:13:07,1643	179,485
2017.04.20	15:13:37,0793	179,484
2017.04.20	15:14:07,0893	179,476
2017.04.20	15:14:37,1163	179,484
2017.04.20	15:15:07,1263	179,488
2017.04.20	15:15:37,1523	179,485
2017.04.20	15:16:07,1633	179,484
2017.04.20	15:16:37,0773	179,482
2017.04.20	15:17:07,1033	179,477
2017.04.20	15:17:37,1143	179,476
2017.04.20	15:18:07,1243	179,480
2017.04.20	15:18:37,1503	179,485
2017.04.20	15:19:07,1613	179,480
2017.04.20	15:19:37,0913	179,479
2017.04.20	15:20:07,1013	179,477
2017.04.20	15:20:37,1123	179,474
2017.04.20	15:21:07,1383	179,476
2017.04.20	15:21:37,1493	179,474
2017.04.20	15:22:07,1753	179,480
2017.04.20	15:22:37,0893	179,486
2017.04.20	15:23:07,0993	179,491
2017.04.20	15:23:37,1263	179,496
2017.04.20	15:24:07,1363	179,496
2017.04.20	15:24:37,1463	179,494
2017.04.20	15:25:07,1733	179,491
2017.04.20	15:25:37,0712	179,480
2017.04.20	15:26:07,0812	179,479
2017.04.20	15:26:37,1083	179,477
2017.04.20	15:27:07,1343	179,483
2017.04.20	15:27:37,1283	179,490
2017.04.20	15:28:07,1603	179,489
2017.04.20	15:28:37,0852	179,489
2017.04.20	15:29:07,0952	179,493
2017.04.20	15:29:37,1062	179,491
2017.04.20	15:30:07,1162	179,486
2017.04.20	15:30:37,1423	179,476
2017.04.20	15:31:07,1533	179,412
2017.04.20	15:31:37,0832	179,284
2017.04.20	15:32:07,0932	179,084
2017.04.20	15:32:37,1042	178,840
2017.04.20	15:33:07,1302	178,528
2017.04.20	15:33:37,1402	178,178
2017.04.20	15:34:07,1513	177,772
2017.04.20	15:34:37,0812	177,361
2017.04.20	15:35:07,0912	176,939
2017.04.20	15:35:37,1182	176,464
2017.04.20	15:36:07,1282	176,017
2017.04.20	15:36:37,1392	175,564
2017.04.20	15:37:07,1652	175,104
2017.04.20	15:37:37,0792	174,610
2017.04.20	15:38:07,0902	174,154
2017.04.20	15:38:37,1162	173,693
2017.04.20	15:39:07,1262	173,203
2017.04.20	15:39:37,1532	172,740
2017.04.20	15:40:07,1632	172,274
2017.04.20	15:40:37,0772	171,791
2017.04.20	15:41:07,1042	171,280
2017.04.20	15:41:37,1142	170,822
2017.04.20	15:42:07,1402	170,370
2017.04.20	15:42:37,1512	169,902
2017.04.20	15:43:07,1612	169,472
2017.04.20	15:43:37,0912	169,048
2017.04.20	15:44:07,1022	168,631
2017.04.20	15:44:37,1132	168,191
2017.04.20	15:45:07,1222	167,783
2017.04.20	15:45:37,1492	167,375
2017.04.20	15:46:07,1752	166,927
2017.04.20	15:46:37,0902	166,489
2017.04.20	15:47:07,1002	166,014
2017.04.20	15:47:37,1102	165,506
2017.04.20	15:48:07,1362	164,931
2017.04.20	15:48:37,1632	164,374
2017.04.20	15:49:07,1572	163,797
2017.04.20	15:49:37,0882	163,182
2017.04.20	15:50:07,1142	162,600
2017.04.20	15:50:37,1082	162,038
2017.04.20	15:51:07,1352	161,519
2017.04.20	15:51:37,1452	161,048
2017.04.20	15:52:07,1712	160,686
2017.04.20	15:52:37,1012	160,409
2017.04.20	15:53:07,0962	160,212
2017.04.20	15:53:37,1232	160,120
2017.04.20	15:54:07,1332	160,103
2017.04.20	15:54:37,1592	160,143
2017.04.20	15:55:07,0732	160,223
2017.04.20	15:55:37,0842	160,308
2017.04.20	15:56:07,1102	160,396
2017.04.20	15:56:37,1202	160,475
2017.04.20	15:57:07,1472	160,536
2017.04.20	15:57:37,1602	160,579
2017.04.20	15:58:07,0872	160,600
2017.04.20	15:58:37,0982	160,600
2017.04.20	15:59:07,1082	160,584
2017.04.20	15:59:37,1182	160,556
2017.04.20	16:00:07,1452	160,506
2017.04.20	16:00:37,1552	160,454
2017.04.20	16:01:07,0852	160,395
2017.04.20	16:01:37,0962	160,332
2017.04.20	16:02:07,1062	160,265
2017.04.20	16:02:37,1322	160,208
2017.04.20	16:03:07,1432	160,159
2017.04.20	16:03:37,1532	160,112
2017.04.20	16:04:07,0842	160,075
2017.04.20	16:04:37,0942	160,048
2017.04.20	16:05:07,1202	160,035
2017.04.20	16:05:37,1302	160,036
2017.04.20	16:06:07,1412	160,036
2017.04.20	16:06:37,1672	160,036
2017.04.20	16:07:07,1142	160,042
2017.04.20	16:07:37,0922	160,041
2017.04.20	16:08:07,1182	160,040
2017.04.20	16:08:37,1292	160,035
2017.04.20	16:09:07,1552	160,030
2017.04.20	16:09:37,1492	160,028
2017.04.20	16:10:07,0802	160,018
2017.04.20	16:10:37,1222	160,023
2017.04.20	16:11:07,1172	160,020
2017.04.20	16:11:37,1272	160,062
2017.04.20	16:12:07,1372	160,120
2017.04.20	16:12:37,1632	160,192
2017.04.20	16:13:07,0942	160,260
2017.04.20	16:13:37,1042	160,324
2017.04.20	16:14:07,1152	160,386
2017.04.20	16:14:37,1252	160,440
2017.04.20	16:15:07,1512	160,490
2017.04.20	16:15:37,1622	160,537
2017.04.20	16:16:07,0922	160,578
2017.04.20	16:16:37,1022	160,562
2017.04.20	16:17:07,1132	160,521
2017.04.20	16:17:37,1392	160,461
2017.04.20	16:18:07,1492	160,393
2017.04.20	16:18:37,1602	160,324
2017.04.20	16:19:07,0922	160,256
2017.04.20	16:19:37,1002	160,188
2017.04.20	16:20:07,1272	160,134
2017.04.20	16:20:37,1372	160,076
2017.04.20	16:21:07,1472	160,027
2017.04.20	16:21:37,1742	159,991
2017.04.20	16:22:07,0732	159,966
2017.04.20	16:22:37,1012	159,942
2017.04.20	16:23:07,1092	159,921
2017.04.20	16:23:37,1192	159,907
2017.04.20	16:24:07,1292	159,896
2017.04.20	16:24:37,1562	159,893
2017.04.20	16:25:07,0862	159,889
2017.04.20	16:25:37,0962	159,889
2017.04.20	16:26:07,1072	159,888
2017.04.20	16:26:37,1172	159,886
2017.04.20	16:27:07,1432	159,885
2017.04.20	16:27:37,1542	159,886
2017.04.20	16:28:07,1482	159,887
2017.04.20	16:28:37,0942	159,882
2017.04.20	16:29:07,1052	159,875
2017.04.20	16:29:37,1152	159,868
2017.04.20	16:30:07,1412	159,863
2017.04.20	16:30:37,1522	159,854
2017.04.20	16:31:07,0822	159,846
2017.04.20	16:31:37,1572	159,839
2017.04.20	16:32:07,1032	159,836
2017.04.20	16:32:37,1292	159,839
2017.04.20	16:33:07,1402	159,834
2017.04.20	16:33:37,1662	159,829
2017.04.20	16:34:07,0802	159,831
2017.04.20	16:34:37,0912	159,825
2017.04.20	16:35:07,1492	159,823
2017.04.20	16:35:37,1272	159,820
2017.04.20	16:36:07,1542	159,817
2017.04.20	16:36:37,1642	159,810
2017.04.20	16:37:07,0782	159,809
2017.04.20	16:37:37,1052	159,806
2017.04.20	16:38:07,1312	159,803
2017.04.20	16:38:37,1472	159,801
2017.04.20	16:39:07,1522	159,796
2017.04.20	16:39:37,1622	159,795
2017.04.20	16:40:07,0932	159,789
2017.04.20	16:40:37,1032	159,783
2017.04.20	16:41:07,1132	159,783
2017.04.20	16:41:37,1392	159,775
2017.04.20	16:42:07,1662	159,771
2017.04.20	16:42:37,1602	159,769
2017.04.20	16:43:07,0902	159,763
2017.04.20	16:43:37,1012	159,762
2017.04.20	16:44:07,1282	159,760
2017.04.20	16:44:37,1222	159,755
2017.04.20	16:45:07,1482	159,752
2017.04.20	16:45:37,1582	159,749
2017.04.20	16:46:07,0892	159,742
2017.04.20	16:46:37,1152	159,745
2017.04.20	16:47:07,1252	159,742
2017.04.20	16:47:37,1392	159,731
2017.04.20	16:48:07,1622	159,729
2017.04.20	16:48:37,1722	159,728
2017.04.20	16:49:07,1212	159,724
2017.04.20	16:49:37,0972	159,725
2017.04.20	16:50:07,1072	159,731
2017.04.20	16:50:37,1182	159,726
2017.04.20	16:51:07,1442	159,721
2017.04.20	16:51:37,1542	159,716
2017.04.20	16:52:07,0692	159,711
2017.04.20	16:52:37,1112	159,712
2017.04.20	16:53:07,1052	159,713
2017.04.20	16:53:37,1322	159,713
2017.04.20	16:54:07,1432	159,708
2017.04.20	16:54:37,1522	159,706
2017.04.20	16:55:07,0832	159,704
2017.04.20	16:55:37,0972	159,707
2017.04.20	16:56:07,1192	159,710
2017.04.20	16:56:37,1302	159,712
2017.04.20	16:57:07,1402	159,707
2017.04.20	16:57:37,1502	159,699
2017.04.20	16:58:07,0802	159,700
2017.04.20	16:58:37,0912	159,699
2017.04.20	16:59:07,1012	159,697
2017.04.20	16:59:37,1922	159,694
2017.04.20	17:00:07,1542	159,689
2017.04.20	17:00:37,1492	159,691
2017.04.20	17:01:07,0792	159,695
2017.04.20	17:01:37,0892	159,686
2017.04.20	17:02:07,1152	159,682
2017.04.20	17:02:37,1262	159,674
2017.04.20	17:03:07,2002	159,678
2017.04.20	17:03:37,1652	159,678
2017.04.20	17:04:07,0772	159,680
2017.04.20	17:04:37,0872	159,680
2017.04.20	17:05:07,1132	159,673
2017.04.20	17:05:37,1242	159,674
2017.04.20	17:06:07,1502	159,677
2017.04.20	17:06:37,1762	159,674
2017.04.20	17:07:07,0892	159,669
2017.04.20	17:07:37,1012	159,666
2017.04.20	17:08:07,1112	159,664
2017.04.20	17:08:37,1382	159,660
2017.04.20	17:09:07,1482	159,656
2017.04.20	17:09:37,1742	159,657
2017.04.20	17:10:07,0892	159,649
2017.04.20	17:10:37,0992	159,649
2017.04.20	17:11:07,1092	159,648
2017.04.20	17:11:37,1362	159,638
2017.04.20	17:12:07,1522	159,639
2017.04.20	17:12:37,1722	159,644
2017.04.20	17:13:07,0872	159,646
2017.04.20	17:13:37,0972	159,652
2017.04.20	17:14:07,1232	159,661
2017.04.20	17:14:37,1342	159,660
2017.04.20	17:15:07,1602	159,660
2017.04.20	17:15:37,1702	159,659
2017.04.20	17:16:07,0852	159,655
2017.04.20	17:16:37,1112	159,644
2017.04.20	17:17:07,1532	159,634
2017.04.20	17:17:37,1322	159,629
2017.04.20	17:18:07,1582	159,635
2017.04.20	17:18:37,0882	159,636
2017.04.20	17:19:07,0992	159,632
2017.04.20	17:19:37,1092	159,633
2017.04.20	17:20:07,1192	159,639
2017.04.20	17:20:37,1622	159,649
2017.04.20	17:21:07,1562	159,647
2017.04.20	17:21:37,0862	159,645
2017.04.20	17:22:07,0972	159,650
2017.04.20	17:22:37,1072	159,644
2017.04.20	17:23:07,1342	159,642
2017.04.20	17:23:37,1282	159,637
2017.04.20	17:24:07,1542	159,629
2017.04.20	17:24:37,0882	159,625
2017.04.20	17:25:07,0952	159,626
2017.04.20	17:25:37,1052	159,621
2017.04.20	17:26:07,1152	159,617
2017.04.20	17:26:37,1422	159,619
2017.04.20	17:27:07,1522	159,618
2017.04.20	17:27:37,0832	159,621
2017.04.20	17:28:07,0932	159,618
2017.04.20	17:28:37,1032	159,617
2017.04.20	17:29:07,1362	159,627
2017.04.20	17:29:37,1622	159,627
2017.04.20	17:30:07,1502	159,624
2017.04.20	17:30:37,0812	159,625
2017.04.20	17:31:07,0912	159,627
2017.04.20	17:31:37,1172	159,626
2017.04.20	17:32:07,1282	159,627
2017.04.20	17:32:37,1382	159,629
2017.04.20	17:33:07,1652	159,621
2017.04.20	17:33:37,0792	159,616
2017.04.20	17:34:07,0892	159,608
2017.04.20	17:34:37,1152	159,611
2017.04.20	17:35:07,1262	159,613
2017.04.20	17:35:37,1532	159,614
2017.04.20	17:36:07,1622	159,613
2017.04.20	17:36:37,0932	159,611
2017.04.20	17:37:07,1032	159,611
2017.04.20	17:37:37,1132	159,610
2017.04.20	17:38:07,1722	159,611
2017.04.20	17:38:37,1502	159,614
2017.04.20	17:39:07,1602	159,616
2017.04.20	17:39:37,0912	159,613
2017.04.20	17:40:07,1012	159,612
2017.04.20	17:40:37,1112	159,615
2017.04.20	17:41:07,1382	159,613
2017.04.20	17:41:37,1802	159,614
2017.04.20	17:42:07,1742	159,620
2017.04.20	17:42:37,0892	159,616
2017.04.20	17:43:07,0992	159,610
2017.04.20	17:43:37,1252	159,604
2017.04.20	17:44:07,1362	159,601
2017.04.20	17:44:37,1622	159,603
2017.04.20	17:45:07,1722	159,606
2017.04.20	17:45:37,0712	159,594
2017.04.20	17:46:07,0812	159,588
2017.04.20	17:46:37,1072	159,582
2017.04.20	17:47:07,1182	159,580
2017.04.20	17:47:37,1442	159,579
2017.04.20	17:48:07,1542	159,581
2017.04.20	17:48:37,0692	159,579
2017.04.20	17:49:07,0952	159,577
2017.04.20	17:49:37,1052	159,579
2017.04.20	17:50:07,1322	159,584
2017.04.20	17:50:37,1422	159,587
2017.04.20	17:51:07,1522	159,592
2017.04.20	17:51:37,0832	159,593
2017.04.20	17:52:07,0932	159,588
2017.04.20	17:52:37,1042	159,595
2017.04.20	17:53:07,1302	159,595
2017.04.20	17:53:37,1462	159,598
2017.04.20	17:54:07,1672	159,595
2017.04.20	17:54:37,0812	159,592
2017.04.20	17:55:07,0912	159,589
2017.04.20	17:55:37,1172	159,586
2017.04.20	17:56:07,1282	159,586
2017.04.20	17:56:37,1382	159,583
2017.04.20	17:57:07,1642	159,582
2017.04.20	17:57:37,0792	159,576
2017.04.20	17:58:07,1052	159,574
2017.04.20	17:58:37,1152	159,573
2017.04.20	17:59:07,1262	159,576
2017.04.20	17:59:37,1362	159,572
2017.04.20	18:00:07,1622	159,571
2017.04.20	18:00:37,0932	159,575
2017.04.20	18:01:07,0872	159,576
2017.04.20	18:01:37,1142	159,579
2017.04.20	18:02:07,1402	159,573
2017.04.20	18:02:37,1502	159,577
2017.04.20	18:03:07,1602	159,571
2017.04.20	18:03:37,0912	159,567
2017.04.20	18:04:07,1342	159,571
2017.04.20	18:04:37,1282	159,566
2017.04.20	18:05:07,1222	159,565
2017.04.20	18:05:37,1482	159,555
2017.04.20	18:06:07,1592	159,543
2017.04.20	18:06:37,0732	159,537
2017.04.20	18:07:07,0992	159,536
2017.04.20	18:07:37,1102	159,535
2017.04.20	18:08:07,1362	159,526
2017.04.20	18:08:37,1462	159,518
2017.04.20	18:09:07,1572	159,514
2017.04.20	18:09:37,0872	159,517
2017.04.20	18:10:07,0972	159,526
2017.04.20	18:10:37,1242	159,530
2017.04.20	18:11:07,1662	159,541
2017.04.20	18:11:37,1442	159,548
2017.04.20	18:12:07,1702	159,553
2017.04.20	18:12:37,0851	159,556
2017.04.20	18:13:07,1112	159,561
2017.04.20	18:13:37,1212	159,567
2017.04.20	18:14:07,1322	159,565
2017.04.20	18:14:37,1582	159,570
2017.04.20	18:15:07,0731	159,568
2017.04.20	18:15:37,0831	159,571
2017.04.20	18:16:07,1091	159,575
2017.04.20	18:16:37,1191	159,581
2017.04.20	18:17:07,1462	159,582
2017.04.20	18:17:37,1562	159,582
2017.04.20	18:18:07,0701	159,578
2017.04.20	18:18:37,0971	159,568
2017.04.20	18:19:07,1071	159,566
2017.04.20	18:19:37,1171	159,568
2017.04.20	18:20:07,1442	159,575
2017.04.20	18:20:37,1542	159,573
2017.04.20	18:21:07,0841	159,575
2017.04.20	18:21:37,0791	159,573
2017.04.20	18:22:07,1051	159,567
2017.04.20	18:22:37,1321	159,567
2017.04.20	18:23:07,1421	159,566
2017.04.20	18:23:37,1682	159,561
2017.04.20	18:24:07,0821	159,558
2017.04.20	18:24:37,0931	159,555
2017.04.20	18:25:07,1191	159,554
2017.04.20	18:25:37,1291	159,551
2017.04.20	18:26:07,1411	159,549
2017.04.20	18:26:37,1501	159,550
2017.04.20	18:27:07,0971	159,543
2017.04.20	18:27:37,1071	159,543
2017.04.20	18:28:07,1011	159,552
2017.04.20	18:28:37,1271	159,557
2017.04.20	18:29:07,1381	159,557
2017.04.20	18:29:37,1651	159,555
2017.04.20	18:30:07,0951	159,557
2017.04.20	18:30:37,0891	159,563
2017.04.20	18:31:07,1151	159,561
2017.04.20	18:31:37,1261	159,559
2017.04.20	18:32:07,1521	159,558
2017.04.20	18:32:37,1621	159,553
2017.04.20	18:33:07,0761	159,554
2017.04.20	18:33:37,1031	159,546
2017.04.20	18:34:07,1131	159,535
2017.04.20	18:34:37,1391	159,538
2017.04.20	18:35:07,1501	159,547
2017.04.20	18:35:37,1601	159,548
2017.04.20	18:36:07,0911	159,543
2017.04.20	18:36:37,1011	159,542
2017.04.20	18:37:07,1111	159,547
2017.04.20	18:37:37,1371	159,549
2017.04.20	18:38:07,1481	159,548
2017.04.20	18:38:37,1581	159,552
2017.04.20	18:39:07,0881	159,553
2017.04.20	18:39:37,0991	159,546
2017.04.20	18:40:07,1251	159,546
2017.04.20	18:40:37,1351	159,542
2017.04.20	18:41:07,1461	159,545
2017.04.20	18:41:37,1721	159,543
2017.04.20	18:42:07,0711	159,548
2017.04.20	18:42:37,0971	159,553
2017.04.20	18:43:07,1071	159,543
2017.04.20	18:43:37,1181	159,543
2017.04.20	18:44:07,1281	159,546
2017.04.20	18:44:37,1541	159,542
2017.04.20	18:45:07,0681	159,542
2017.04.20	18:45:37,0951	159,538
2017.04.20	18:46:07,1061	159,537
2017.04.20	18:46:37,1151	159,543
2017.04.20	18:47:07,1421	159,541
2017.04.20	18:47:37,1521	159,545
2017.04.20	18:48:07,0821	159,542
2017.04.20	18:48:37,0931	159,545
2017.04.20	18:49:07,1031	159,547
2017.04.20	18:49:37,1291	159,549
2017.04.20	18:50:07,1401	159,548
2017.04.20	18:50:37,1501	159,544
2017.04.20	18:51:07,0801	159,487
2017.04.20	18:51:37,0911	159,370
2017.04.20	18:52:07,1171	159,165
2017.04.20	18:52:37,1271	158,908
2017.04.20	18:53:07,1541	158,602
2017.04.20	18:53:37,1641	158,238
2017.04.20	18:54:07,0791	157,861
2017.04.20	18:54:37,0891	157,456
2017.04.20	18:55:07,1151	157,019
2017.04.20	18:55:37,1251	156,536
2017.04.20	18:56:07,1531	156,091
2017.04.20	18:56:37,1621	155,652
2017.04.20	18:57:07,0761	155,188
2017.04.20	18:57:37,1031	154,764
2017.04.20	18:58:07,1131	154,345
2017.04.20	18:58:37,1401	153,915
2017.04.20	18:59:07,1341	153,433
2017.04.20	18:59:37,1601	152,956
2017.04.20	19:00:07,0901	152,450
2017.04.20	19:00:37,1031	151,880
2017.04.20	19:01:07,1271	151,334
2017.04.20	19:01:37,1221	150,789
2017.04.20	19:02:07,1481	150,252
2017.04.20	19:02:37,1741	149,677
2017.04.20	19:03:07,0731	149,148
2017.04.20	19:03:37,1151	148,630
2017.04.20	19:04:07,1251	148,091
2017.04.20	19:04:37,1361	147,580
2017.04.20	19:05:07,1621	147,078
2017.04.20	19:05:37,1561	146,585
2017.04.20	19:06:07,0991	146,066
2017.04.20	19:06:37,1131	145,581
2017.04.20	19:07:07,1071	145,090
2017.04.20	19:07:37,1331	144,556
2017.04.20	19:08:07,1441	144,047
2017.04.20	19:08:37,1751	143,533
2017.04.20	19:09:07,0851	143,005
2017.04.20	19:09:37,1111	142,429
2017.04.20	19:10:07,1211	141,902
2017.04.20	19:10:37,1321	141,387
2017.04.20	19:11:07,1581	140,882
2017.04.20	19:11:37,0881	140,487
2017.04.20	19:12:07,0831	140,177
2017.04.20	19:12:37,1091	139,957
2017.04.20	19:13:07,1191	139,822
2017.04.20	19:13:37,1461	139,790
2017.04.20	19:14:07,1561	139,828
2017.04.20	19:14:37,0701	139,923
2017.04.20	19:15:07,0971	140,028
2017.04.20	19:15:37,1071	140,138
2017.04.20	19:16:07,1181	140,249
2017.04.20	19:16:37,1461	140,356
2017.04.20	19:17:07,1541	140,442
2017.04.20	19:17:37,0841	140,499
2017.04.20	19:18:07,0951	140,535
2017.04.20	19:18:37,1051	140,545
2017.04.20	19:19:07,1321	140,535
2017.04.20	19:19:37,1421	140,509
2017.04.20	19:20:07,1681	140,472
2017.04.20	19:20:37,0821	140,425
2017.04.20	19:21:07,0931	140,365
2017.04.20	19:21:37,1191	140,292
2017.04.20	19:22:07,1291	140,225
2017.04.20	19:22:37,1401	140,160
2017.04.20	19:23:07,1661	140,102
2017.04.20	19:23:37,0961	140,046
2017.04.20	19:24:07,0911	140,003
2017.04.20	19:24:37,1171	139,980
2017.04.20	19:25:07,1271	139,969
2017.04.20	19:25:37,1541	139,972
2017.04.20	19:26:07,1641	139,983
2017.04.20	19:26:37,0941	139,992
2017.04.20	19:27:07,0891	140,009
2017.04.20	19:27:37,1151	140,025
2017.04.20	19:28:07,1251	140,031
2017.04.20	19:28:37,1361	140,032
2017.04.20	19:29:07,1621	140,033
2017.04.20	19:29:37,0921	140,037
2017.04.20	19:30:07,1051	140,032
2017.04.20	19:30:37,1131	140,025
2017.04.20	19:31:07,1231	140,016
2017.04.20	19:31:37,1501	140,014
2017.04.20	19:32:07,1601	140,011
2017.04.20	19:32:37,0901	140,006
2017.04.20	19:33:07,1011	139,999
2017.04.20	19:33:37,1111	139,994
2017.04.20	19:34:07,1371	139,988
2017.04.20	19:34:37,1481	139,986
2017.04.20	19:35:07,1581	139,978
2017.04.20	19:35:37,0881	139,975
2017.04.20	19:36:07,0991	139,963
2017.04.20	19:36:37,1251	139,959
2017.04.20	19:37:07,1351	139,955
2017.04.20	19:37:37,1461	139,953
2017.04.20	19:38:07,1721	139,947
2017.04.20	19:38:37,0711	139,941
2017.04.20	19:39:07,0971	139,935
2017.04.20	19:39:37,1071	139,928
2017.04.20	19:40:07,1331	139,921
2017.04.20	19:40:37,1281	139,912
2017.04.20	19:41:07,1541	139,903
2017.04.20	19:41:37,0841	139,894
2017.04.20	19:42:07,0951	139,891
2017.04.20	19:42:37,1051	139,887
2017.04.20	19:43:07,1161	139,885
2017.04.20	19:43:37,1421	139,878
2017.04.20	19:44:07,1521	139,876
2017.04.20	19:44:37,0821	139,875
2017.04.20	19:45:07,0931	139,877
2017.04.20	19:45:37,1031	139,878
2017.04.20	19:46:07,1291	139,872
2017.04.20	19:46:37,1561	139,865
2017.04.20	19:47:07,1501	139,867
2017.04.20	19:47:37,0961	139,868
2017.04.20	19:48:07,1071	139,868
2017.04.20	19:48:37,1171	139,869
2017.04.20	19:49:07,1271	139,867
2017.04.20	19:49:37,1381	139,866
2017.04.20	19:50:07,1641	139,868
